Boat,Date,Secs,LocalTime,Zone,Lat,Lon,Hdg,Heel,Pitch,COG,SOG,CourseWindDirection,CourseWindSpeed,yHdg,ySpeed,yTWS,yTWD,yAWS,yAWA,yTWA,ySOG,yCOG,yRudder
USA,25:09:2013,48808.200,13:33:28.200,-07,37.8130185,-122.4409718,106.7,2.4,0.8,103.3,40.29,269.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48808.400,13:33:28.400,-07,37.8130097,-122.4409259,107.0,2.3,0.9,104.1,40.36,269.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48808.600,13:33:28.600,-07,37.8130003,-122.4408803,107.2,2.2,0.9,104.9,40.26,269.7,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48808.800,13:33:28.800,-07,37.8129905,-122.4408349,107.3,2.0,1.0,106.0,40.25,269.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48809.000,13:33:29.000,-07,37.8129800,-122.4407899,107.1,2.3,1.0,106.6,40.09,269.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48809.200,13:33:29.200,-07,37.8129698,-122.4407444,107.1,2.3,1.0,106.2,40.19,269.5,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48809.400,13:33:29.400,-07,37.8129595,-122.4406993,107.1,2.3,1.1,106.1,40.18,269.4,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48809.600,13:33:29.600,-07,37.8129493,-122.4406542,107.1,2.4,1.2,105.6,40.04,269.4,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48809.800,13:33:29.800,-07,37.8129392,-122.4406092,107.2,2.4,1.3,105.9,40.09,269.3,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48810.000,13:33:30.000,-07,37.8129291,-122.4405641,107.4,2.6,1.4,105.8,40.09,269.2,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48810.200,13:33:30.200,-07,37.8129190,-122.4405187,107.6,2.5,1.4,106.3,40.13,269.2,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48810.400,13:33:30.400,-07,37.8129086,-122.4404737,107.7,2.5,1.3,106.6,40.24,269.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48810.600,13:33:30.600,-07,37.8128977,-122.4404287,107.7,2.5,1.2,107.2,40.26,269.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48810.800,13:33:30.800,-07,37.8128867,-122.4403838,107.5,2.4,1.0,106.9,40.26,269.0,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48811.000,13:33:31.000,-07,37.8128759,-122.4403387,107.4,2.2,0.7,106.8,40.34,268.9,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48811.200,13:33:31.200,-07,37.8128654,-122.4402932,107.5,2.1,0.4,106.4,40.33,268.8,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48811.400,13:33:31.400,-07,37.8128547,-122.4402479,107.6,2.0,0.2,106.4,40.34,268.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48811.600,13:33:31.600,-07,37.8128441,-122.4402028,107.7,2.0,0.1,106.5,40.20,268.7,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48811.800,13:33:31.800,-07,37.8128337,-122.4401579,107.8,2.0,0.1,106.5,40.05,268.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48812.000,13:33:32.000,-07,37.8128231,-122.4401130,107.9,2.2,0.2,106.3,40.00,268.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48812.200,13:33:32.200,-07,37.8128129,-122.4400679,108.1,2.1,0.4,106.4,39.97,268.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48812.400,13:33:32.400,-07,37.8128024,-122.4400232,108.0,2.1,0.5,106.7,39.97,268.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48812.600,13:33:32.600,-07,37.8127916,-122.4399785,107.8,2.2,0.5,106.8,39.96,268.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48812.800,13:33:32.800,-07,37.8127811,-122.4399337,107.6,2.1,0.7,106.4,39.93,268.3,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48813.000,13:33:33.000,-07,37.8127705,-122.4398889,107.5,2.0,0.7,106.4,40.07,268.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48813.200,13:33:33.200,-07,37.8127604,-122.4398436,107.4,2.0,0.8,106.0,40.06,268.2,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48813.400,13:33:33.400,-07,37.8127501,-122.4397986,107.4,2.1,0.9,105.8,40.15,268.1,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48813.600,13:33:33.600,-07,37.8127401,-122.4397534,107.6,2.0,0.9,105.2,40.28,268.1,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48813.800,13:33:33.800,-07,37.8127300,-122.4397080,107.8,2.1,0.9,105.8,40.30,268.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48814.000,13:33:34.000,-07,37.8127198,-122.4396628,108.0,2.2,0.8,106.1,40.30,267.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48814.200,13:33:34.200,-07,37.8127096,-122.4396173,108.0,2.4,0.7,106.1,40.23,267.9,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48814.400,13:33:34.400,-07,37.8126990,-122.4395723,108.0,2.5,0.7,106.7,40.14,267.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48814.600,13:33:34.600,-07,37.8126883,-122.4395274,107.8,2.8,0.8,106.7,40.18,267.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48814.800,13:33:34.800,-07,37.8126776,-122.4394825,107.7,2.9,0.7,106.9,40.21,267.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48815.000,13:33:35.000,-07,37.8126667,-122.4394375,107.5,3.0,0.7,106.7,40.26,267.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48815.200,13:33:35.200,-07,37.8126560,-122.4393922,107.2,3.2,0.5,106.8,40.28,267.6,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48815.400,13:33:35.400,-07,37.8126452,-122.4393472,106.9,3.4,0.5,106.6,40.26,267.6,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48815.600,13:33:35.600,-07,37.8126346,-122.4393021,106.7,3.4,0.3,106.6,40.21,267.5,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48815.800,13:33:35.800,-07,37.8126242,-122.4392570,106.3,3.5,0.4,105.9,40.16,267.5,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48816.000,13:33:36.000,-07,37.8126142,-122.4392119,106.0,3.7,0.4,105.3,40.04,267.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48816.200,13:33:36.200,-07,37.8126047,-122.4391665,105.7,3.7,0.6,105.0,40.06,267.4,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48816.400,13:33:36.400,-07,37.8125954,-122.4391211,105.7,3.7,0.7,104.0,40.12,267.3,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48816.600,13:33:36.600,-07,37.8125864,-122.4390756,105.8,3.7,0.8,104.3,40.14,267.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48816.800,13:33:36.800,-07,37.8125772,-122.4390300,105.8,3.8,0.9,104.4,40.26,267.2,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48817.000,13:33:37.000,-07,37.8125681,-122.4389844,105.9,3.7,0.8,103.9,40.39,267.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48817.200,13:33:37.200,-07,37.8125590,-122.4389383,105.9,3.6,0.7,104.8,40.50,267.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48817.400,13:33:37.400,-07,37.8125493,-122.4388925,105.8,3.6,0.5,105.0,40.46,267.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48817.600,13:33:37.600,-07,37.8125397,-122.4388469,105.6,3.7,0.5,104.8,40.34,267.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48817.800,13:33:37.800,-07,37.8125301,-122.4388015,105.3,3.8,0.5,104.5,40.25,266.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48818.000,13:33:38.000,-07,37.8125208,-122.4387559,105.0,3.8,0.6,104.2,40.30,266.9,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48818.200,13:33:38.200,-07,37.8125121,-122.4387099,104.8,3.7,0.6,103.7,40.32,266.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48818.400,13:33:38.400,-07,37.8125035,-122.4386640,104.6,3.6,0.6,103.3,40.38,266.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48818.600,13:33:38.600,-07,37.8124951,-122.4386180,104.6,3.6,0.6,102.4,40.30,266.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48818.800,13:33:38.800,-07,37.8124871,-122.4385721,104.6,3.5,0.7,102.6,40.22,266.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48819.000,13:33:39.000,-07,37.8124789,-122.4385263,104.5,3.4,0.9,102.6,40.20,266.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48819.200,13:33:39.200,-07,37.8124709,-122.4384801,104.5,3.1,0.8,102.9,40.32,266.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48819.400,13:33:39.400,-07,37.8124627,-122.4384341,104.6,3.0,0.9,102.4,40.40,266.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48819.600,13:33:39.600,-07,37.8124544,-122.4383881,104.6,2.8,0.9,103.4,40.33,266.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48819.800,13:33:39.800,-07,37.8124459,-122.4383423,104.6,2.8,0.9,103.2,40.24,266.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48820.000,13:33:40.000,-07,37.8124377,-122.4382963,104.7,2.5,0.9,102.7,40.22,266.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48820.200,13:33:40.200,-07,37.8124295,-122.4382503,104.8,2.6,1.0,102.7,40.13,266.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48820.400,13:33:40.400,-07,37.8124216,-122.4382045,105.2,2.5,1.1,102.3,40.27,266.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48820.600,13:33:40.600,-07,37.8124132,-122.4381587,105.6,2.5,1.2,103.1,40.31,266.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48820.800,13:33:40.800,-07,37.8124046,-122.4381129,106.1,2.6,1.2,103.8,40.21,266.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48821.000,13:33:41.000,-07,37.8123956,-122.4380673,106.3,2.7,1.2,104.9,40.11,266.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48821.200,13:33:41.200,-07,37.8123861,-122.4380218,106.5,2.8,1.0,105.1,40.12,266.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48821.400,13:33:41.400,-07,37.8123761,-122.4379766,106.4,3.0,0.9,106.0,40.07,266.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48821.600,13:33:41.600,-07,37.8123659,-122.4379316,106.2,3.2,0.7,105.9,40.13,266.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48821.800,13:33:41.800,-07,37.8123556,-122.4378865,105.8,3.3,0.6,105.7,40.12,266.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48822.000,13:33:42.000,-07,37.8123456,-122.4378414,105.4,3.4,0.4,105.0,40.10,266.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48822.200,13:33:42.200,-07,37.8123362,-122.4377959,105.3,3.5,0.3,104.2,40.03,265.9,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48822.400,13:33:42.400,-07,37.8123272,-122.4377506,105.3,3.6,0.2,104.0,40.03,265.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48822.600,13:33:42.600,-07,37.8123184,-122.4377052,105.4,3.7,0.1,103.5,39.90,265.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48822.800,13:33:42.800,-07,37.8123097,-122.4376600,105.5,3.8,0.1,103.7,39.74,265.8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48823.000,13:33:43.000,-07,37.8123010,-122.4376149,105.4,3.9,0.2,103.7,39.63,265.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48823.200,13:33:43.200,-07,37.8122922,-122.4375697,105.5,3.9,0.1,104.0,39.61,265.7,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48823.400,13:33:43.400,-07,37.8122834,-122.4375249,105.5,4.0,0.1,104.2,39.46,265.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48823.600,13:33:43.600,-07,37.8122746,-122.4374802,105.4,4.0,0.1,103.9,39.44,265.6,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48823.800,13:33:43.800,-07,37.8122658,-122.4374355,105.3,4.0,0.0,103.8,39.38,265.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48824.000,13:33:44.000,-07,37.8122575,-122.4373907,105.3,3.8,0.0,102.9,39.37,265.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48824.200,13:33:44.200,-07,37.8122493,-122.4373457,105.2,3.6,0.0,103.0,39.36,265.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48824.400,13:33:44.400,-07,37.8122413,-122.4373009,105.1,3.3,0.0,102.7,39.27,265.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48824.600,13:33:44.600,-07,37.8122334,-122.4372561,104.9,3.2,0.0,102.4,39.09,265.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48824.800,13:33:44.800,-07,37.8122256,-122.4372116,104.6,3.0,0.3,102.3,38.91,265.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48825.000,13:33:45.000,-07,37.8122181,-122.4371671,104.4,2.8,0.7,101.7,38.94,265.3,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48825.200,13:33:45.200,-07,37.8122111,-122.4371222,104.4,2.5,0.9,100.9,39.09,265.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48825.400,13:33:45.400,-07,37.8122043,-122.4370774,104.8,2.4,1.2,100.5,39.11,265.2,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48825.600,13:33:45.600,-07,37.8121977,-122.4370323,105.2,2.0,1.3,100.9,39.21,265.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48825.800,13:33:45.800,-07,37.8121903,-122.4369874,105.6,1.9,1.3,102.4,39.22,265.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48826.000,13:33:46.000,-07,37.8121825,-122.4369427,106.0,1.9,1.4,102.7,39.18,265.1,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48826.200,13:33:46.200,-07,37.8121744,-122.4368980,106.3,1.8,1.4,103.4,39.17,265.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48826.400,13:33:46.400,-07,37.8121656,-122.4368535,106.5,1.9,1.4,104.4,39.24,265.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48826.600,13:33:46.600,-07,37.8121564,-122.4368091,106.6,2.1,1.3,105.0,39.29,265.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48826.800,13:33:46.800,-07,37.8121468,-122.4367648,106.6,2.3,1.2,105.5,39.41,264.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48827.000,13:33:47.000,-07,37.8121368,-122.4367205,106.5,2.5,1.1,105.8,39.47,264.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48827.200,13:33:47.200,-07,37.8121269,-122.4366757,106.4,2.6,0.8,105.8,39.56,264.9,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48827.400,13:33:47.400,-07,37.8121171,-122.4366312,106.2,2.7,0.6,105.6,39.57,264.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48827.600,13:33:47.600,-07,37.8121073,-122.4365867,106.1,3.0,0.5,105.3,39.48,264.8,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48827.800,13:33:47.800,-07,37.8120976,-122.4365423,105.9,3.3,0.5,105.5,39.45,264.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48828.000,13:33:48.000,-07,37.8120880,-122.4364977,105.7,3.5,0.4,104.8,39.65,264.8,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48828.200,13:33:48.200,-07,37.8120788,-122.4364525,105.6,3.6,0.3,104.2,39.71,264.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48828.400,13:33:48.400,-07,37.8120699,-122.4364074,105.5,3.5,0.1,103.7,39.79,264.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48828.600,13:33:48.600,-07,37.8120610,-122.4363622,105.3,3.6,0.0,103.8,39.77,264.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48828.800,13:33:48.800,-07,37.8120522,-122.4363172,105.2,3.7,0.0,103.6,39.66,264.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48829.000,13:33:49.000,-07,37.8120436,-122.4362723,105.1,3.9,0.2,103.5,39.42,264.7,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48829.200,13:33:49.200,-07,37.8120353,-122.4362271,105.2,4.0,0.3,103.1,39.65,264.6,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48829.400,13:33:49.400,-07,37.8120270,-122.4361818,105.4,4.1,0.4,103.0,39.80,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48829.600,13:33:49.600,-07,37.8120187,-122.4361363,105.5,4.2,0.3,103.2,40.07,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48829.800,13:33:49.800,-07,37.8120098,-122.4360911,105.3,4.3,0.2,104.2,39.92,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48830.000,13:33:50.000,-07,37.8120006,-122.4360459,105.0,4.4,0.1,104.1,39.82,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48830.200,13:33:50.200,-07,37.8119918,-122.4360004,104.6,4.6,0.2,103.6,39.71,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48830.400,13:33:50.400,-07,37.8119832,-122.4359553,104.4,4.7,0.3,102.6,40.01,264.6,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48830.600,13:33:50.600,-07,37.8119749,-122.4359098,104.3,4.8,0.4,103.0,40.13,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48830.800,13:33:50.800,-07,37.8119668,-122.4358641,104.0,4.7,0.3,102.2,40.03,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48831.000,13:33:51.000,-07,37.8119589,-122.4358184,103.6,4.6,0.4,102.5,39.99,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48831.200,13:33:51.200,-07,37.8119509,-122.4357726,103.4,4.6,0.5,102.2,39.88,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48831.400,13:33:51.400,-07,37.8119432,-122.4357270,103.3,4.6,0.7,102.3,39.95,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48831.600,13:33:51.600,-07,37.8119357,-122.4356813,103.2,4.6,0.9,101.5,40.22,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48831.800,13:33:51.800,-07,37.8119285,-122.4356350,103.3,4.4,0.9,100.7,40.39,264.6,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48832.000,13:33:52.000,-07,37.8119213,-122.4355889,103.2,4.3,0.9,101.7,40.16,264.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48832.200,13:33:52.200,-07,37.8119139,-122.4355428,103.2,4.3,1.0,101.6,40.12,264.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48832.400,13:33:52.400,-07,37.8119063,-122.4354969,103.3,4.3,1.0,102.2,40.14,264.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48832.600,13:33:52.600,-07,37.8118984,-122.4354509,103.4,4.4,1.1,102.0,40.29,264.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48832.800,13:33:52.800,-07,37.8118905,-122.4354049,103.5,4.4,1.0,102.4,40.43,264.6,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48833.000,13:33:53.000,-07,37.8118823,-122.4353588,103.5,4.6,1.0,102.6,40.40,264.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48833.200,13:33:53.200,-07,37.8118742,-122.4353125,103.5,4.5,0.8,102.7,40.40,264.6,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48833.400,13:33:53.400,-07,37.8118660,-122.4352664,103.4,4.5,0.6,102.6,40.37,264.5,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48833.600,13:33:53.600,-07,37.8118578,-122.4352206,103.2,4.7,0.7,102.8,40.12,264.5,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,25:09:2013,48833.800,13:33:53.800,-07,37.8118499,-122.4351748,103.2,4.7,0.7,101.8,40.16,264.5,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
